szenario;modell;phase;modellpaar;startelement;connection;end_element;gruppe
organized;qwen9b;4;Actors/Resources Model -> Customer Order Model;Organizational Unit Multi-Heat;performs;Process Handle customer order;class_1
organized;qwen9b;4;Actors/Resources Model -> Customer Order Model;Organizational Unit Multi-Heat;performs;Process Reject customer order;class_1
organized;qwen9b;4;Actors/Resources Model -> Customer Order Model;Organizational Unit Multi-Heat;performs;Process Prepare product delivery;class_1
organized;qwen9b;4;Actors/Resources Model -> Handle Order Model;Organizational Unit Multi-Heat;performs;Process Check availability;class_1
organized;qwen9b;4;Actors/Resources Model -> Handle Order Model;Organizational Unit Multi-Heat;performs;Process Check customer status;class_1
organized;qwen9b;4;Actors/Resources Model -> Handle Order Model;Organizational Unit Multi-Heat;performs;Process Check configuration;class_1
organized;qwen9b;4;Actors/Resources Model -> Product/Service Model;Organizational Unit Multi-Heat;is responsible for;Unspecific/Product/Service Smart Heat;class_1
organized;qwen9b;4;Actors/Resources Model -> Product/Service Model;Organizational Unit Multi-Heat;is responsible for;Unspecific/Product/Service Maintenance and trouble-shooting;class_1
organized;qwen9b;4;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Plan marketing campaign;reference
organized;qwen9b;4;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Run social media campaign;reference
organized;qwen9b;4;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Run print media campaign;reference
organized;qwen9b;4;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Supervise campaign results;reference
organized;qwen9b;4;Actors/Resources Model -> Marketing Model;Role Print designer;is responsible for;Process Run print media campaign;reference
organized;qwen9b;4;Actors/Resources Model -> Marketing Model;Role Printing press operator;performs;Process Run print media campaign;class_0
organized;qwen9b;4;Actors/Resources Model -> Marketing Model;Role Social media designer;is responsible for;Process Run social media campaign;reference
organized;qwen9b;4;Actors/Resources Model -> Product/Service Model;Role General Manager;is responsible for;Unspecific/Product/Service Smart Heat;class_0
organized;qwen9b;4;Actors/Resources Model -> Product/Service Model;Role General Manager;is responsible for;Unspecific/Product/Service Maintenance and trouble-shooting;class_0
organized;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Production system;class_1
organized;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Version management system;class_1
organized;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Production system;class_1
organized;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Version management system;class_1
organized;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Production system;class_1
organized;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Version management system;class_1
organized;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Product;class_1
organized;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Target Feature;class_1
organized;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign plan;class_1
organized;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign statistics;class_1
organized;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Product planning system;supports;Concept Order specification;class_1
organized;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Enterprise resource planning system;supports;Concept Order confirmation;class_1
organized;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Product;class_2
organized;qwen9b;4;Product/Service Model -> Technical Components/Requirements Model;Unspecific/Product/Service Smart Heat;requires;IS Technical Component Enterprise resource planning system;class_0
organized;qwen9b;4;Product/Service Model -> Concept Model;Component indoor module;relates to;Concept Product;class_1
organized;qwen9b;4;Product/Service Model -> Concept Model;Component outdoor module;relates to;Concept Product;class_1
organized;qwen9b;4;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Feature;class_2
organized;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Heat pump;reference
organized;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Product;class_2
organized;qwen9b;4;Product/Service Model -> Concept Model;Component Photovoltaic module;relates to;Concept Zero-emission energy production;class_2
organized;qwen9b;4;Product/Service Model -> Concept Model;Component Outdoor air exchange unit;relates to;Concept Product;class_1
organized;qwen9b;4;Product/Service Model -> Concept Model;Feature Zero-emission energy production;relates to;Concept Zero-emission energy production;reference
organized;qwen9b;4;Product/Service Model -> Concept Model;Feature Zero-emission energy production;relates to;Concept Feature;class_2
organized;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Maintenance and trouble-shooting;relates to;Concept Product;class_2
organized;qwen9b;4;Product/Service Model -> Technical Components/Requirements Model;Unspecific/Product/Service Maintenance and trouble-shooting;requires;IS Technical Component Enterprise resource planning system;class_0
organized;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Annual service;relates to;Concept Product;class_1
organized;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Repair;relates to;Concept Product;class_1
organized;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Service kit;relates to;Concept Product;class_2
organized;qwen9b;4;Product/Service Model -> Concept Model;Feature Quick response to error situations;relates to;Concept Feature;class_1
organized;qwen9b;4;Product/Service Model -> Concept Model;Feature Discount prices in case of repairs;relates to;Concept Feature;class_1
organized;qwen9b;4;Product/Service Model -> Concept Model;Feature Personal service technician;relates to;Concept Feature;class_1
organized;qwen9b;4;Marketing Model -> Technical Components/Requirements Model;Process Plan marketing campaign;uses;IS Technical Component Social media studio;class_1
organized;qwen9b;4;Marketing Model -> Technical Components/Requirements Model;Process Run social media campaign;uses;IS Technical Component Social media studio;class_1
organized;qwen9b;4;Marketing Model -> Technical Components/Requirements Model;Process Run print media campaign;uses;IS Technical Component Social media studio;class_1
organized;qwen9b;4;Marketing Model -> Technical Components/Requirements Model;Process Supervise campaign results;uses;IS Technical Component Social media studio;class_1
organized;qwen9b;4;Customer Order Model -> Concept Model;External Process Submit customer order;creates;Concept Order specification;class_2
organized;qwen9b;4;Customer Order Model -> Concept Model;Process Check order validity;uses;Concept Order specification;class_2
organized;qwen9b;4;Customer Order Model -> Concept Model;Process Check order validity;creates;Concept Rejected order specification;class_2
organized;qwen9b;4;Customer Order Model -> Concept Model;Process Check order validity;creates;Concept Verified order specification;class_2
